drop_features,model,with_grid_search_cv,uid,LABEL_RRate_score,LABEL_ABPm_score,LABEL_SpO2_score,LABEL_Heartrate_score,task3_score
False,SVR_sig,False,FalseSVR_sigFalse,-0.04464999736892361,-0.32457829269257354,-0.029106071980408817,-0.7290357937184859,0.5
False,random_forest_reg,False,Falserandom_forest_regFalse,-0.4533437504717322,0.333390017123674,-0.9274980249887392,0.33743639812322035,0.651731000283593
False,SVR_rbf,False,FalseSVR_rbfFalse,-12.019749521319811,-0.1986607962250746,-24.131069975857233,-0.4847545262850863,0.6517310121780201
False,ridge_reg,False,Falseridge_regFalse,-0.4840653160481581,0.34011857880804874,-0.7962907672480608,0.3955121240811594,0.6517471797315382
False,lin_reg,False,Falselin_regFalse,-0.4798356471586538,0.3390294116582101,-0.7881895366707228,0.3952903874367801,0.6517472647280054
False,SGD_reg,False,FalseSGD_regFalse,-0.18994325958578395,-12.695127952750713,-0.29924660388339563,-0.0026400039892706677,0.6517472647280054
False,SVR_poly,False,FalseSVR_polyFalse,-0.5922032542425075,-0.14306549079583464,-2.1273553823213325,-0.3269219919547943,0.6517472647280054
